,42439972,9140654137,42430304,42430329,42430352,42449961,42435644,42453952,42447020,42428493,42431549,42430233,42435598,42430271,42436700,42430633,42435684,1825841742,4347534767,42430253,42457319,42440012,42440287,42430378,5706569898,42427427,42430126,42446266,4597668020,42448693,42451665,42439996,42429782,42452067,42428201,42430160,9121386334,4461990857,42435923,42428223,588546891,279151954,42445543,42428471,42431614,42440743,42428368,42428444,42442247,42429840,42430805,42438547,42448563,42437890,4143765783,42428308,4149936235,42453038,42429661,2821304137,42452015,42431461,4149936245,42432679,1773076511
42439972,0.0,104.61876874349277,74.26035840700713,39.102253458627274,88.1265742497811,196.83518189511682,74.03935391609997,499.57746726600715,265.5184080009127,254.40880840796527,156.76220866913235,267.46004007246756,207.5023819441695,152.47773553639018,163.39955497219967,145.44403931432268,89.45365665618795,162.29921298037982,187.64348483921395,215.53820312412594,367.4286740662823,146.03056715287707,526.2380729677105,143.0439047708784,419.4373141031146,159.94739359669245,393.8359962637626,164.58368410498127,138.38479734912613,196.99721004624675,398.5768606321527,100.4723552882393,472.78142938475634,444.06623697149575,172.54386729334436,349.10205941906037,476.57182824674896,57.12230652978208,508.43529700335296,123.80672197823847,566.7182448079808,589.7699532331103,309.9704719455288,304.79841969362957,434.642929461088,321.39536499249635,539.6558780813591,372.29449298077327,400.98847875334474,579.3626324034577,245.70529391869582,92.42382359731216,299.16092429328916,127.97746752843719,472.42737967068194,106.12939320033112,544.7338601801838,394.87524894342715,162.65066788839084,473.81983188568455,354.0279532322863,286.74415631942696,540.3180862861593,599.9468901146295,417.76388629798464
9140654137,117.6177088522355,0.0,112.52898400339227,92.25057281909082,105.13139095432052,102.74952490148924,161.72513482273044,477.70260555654113,174.1274807074262,200.09463900346043,196.34966547973875,334.21252360000096,294.994654338764,191.12677362457993,111.28170315907794,234.16325970096935,165.07891938248736,228.58661107357452,174.3466613246131,252.72577869634748,314.69519677409,160.76235510601072,504.36321125824435,157.77569272401206,390.5135009322044,247.53842294807689,427.94597620933143,102.0199848549245,72.84285284524393,137.52381118789845,344.2626912276479,140.39376120029576,418.46725998025147,389.75206756699083,160.13115508441413,408.7909290798505,451.5663698774173,144.80808743641256,441.39043746195097,143.6889925711102,551.7850787684193,556.1217648322206,255.6563025410239,250.4842502891247,464.4096313109402,266.6412327442161,517.781016371893,319.561015688581,348.55376806200206,556.2591718312101,316.3149131930215,180.10960450394265,365.4741926447112,215.56849687982162,501.9806442890346,163.5450483095876,550.2710457549633,447.6172016917564,250.14294028298534,451.716898930113,406.76990598061553,232.24846987092945,545.8552718609388,576.843429542382,363.44971689347983
42430304,74.72259234056851,111.61240603627316,0.0,49.355456307423836,98.37977709857765,207.08838474391337,49.218413683992296,466.21341024416927,275.7716108497092,188.60544369108854,191.87108037540165,242.63909984035988,182.68144171206185,127.65679530428253,173.65275782099621,122.66002107196104,160.60033427815029,224.10802596923745,197.89668768801056,190.71726289201828,303.20600146171813,156.28377000167362,492.8740159458725,153.29710761967496,379.0243056198325,135.12645336458476,369.015056031655,98.09422315446486,68.91709114478428,131.19384532937,332.77349591527593,135.91517609595869,406.9780646678796,378.2628722546189,106.74050257646759,324.28111918695276,440.0771745650453,32.301366297674406,439.9630842290798,86.36126249564188,540.2958834560474,554.6944115993493,244.167107228652,238.99505497675278,409.8219892289803,255.5920002756196,506.29182105952106,308.07182037620913,337.0645727496302,545.99857538162,220.88435368658813,67.60288336520448,274.3399840611815,103.15652729632951,447.6064394385742,159.0664632052505,519.9129199480761,370.0543087113195,137.82972765628318,440.22770361774116,329.2070130001786,220.94079160255026,515.4971460540517,566.5828330927917,351.96052158110786
42430329,25.367136033144682,92.8716719948256,99.6274944401518,0.0,49.02432079115382,157.73292843648952,99.40648994924464,524.9446032991518,226.4161545422854,253.33896349585982,142.5156240679778,292.8271761056123,232.8695179773142,177.84487156953486,124.29730151357236,170.81117534746738,111.24487797072644,174.75256966181362,148.54123138058674,240.90533915727062,367.9395212664894,106.92831369424978,551.6052090008552,103.94165131225115,443.75782542460377,185.31452962983712,419.2031322969073,162.82774295923613,133.65061094955553,195.92736513414124,397.5070157200472,86.55971978853486,471.7115844726509,442.99639205939025,171.47402238123885,374.4691954522051,501.93896427989364,82.48944256292675,502.53039756010185,149.17385801138317,592.0853808411257,615.1370892662551,308.90062703342335,303.7285747815241,460.01006549423266,320.32552008039096,565.0230141145037,372.8053401809804,401.7980925544014,604.7297684366025,271.07242995184055,117.79095963045684,324.5280603264339,153.34460356158186,497.7945157038266,109.71100689782669,570.1009962133285,420.2423849765718,188.01780392153555,499.1869679188292,379.39508926543095,285.6743114073215,565.685222319304,625.3140261477744,416.69404138587913
42430352,88.37835573678383,103.68512225473455,155.23220923606016,123.75646934632483,0.0,108.70860764533572,162.41770965288376,566.2443655523053,177.39183375113154,288.6363989992247,93.49130327682397,355.8383958092514,295.8807376809533,233.82999885724783,75.27298072241855,229.53775198322526,62.220557179572616,125.7282488706598,99.51691058943291,296.83539679904914,403.2369567698543,57.90399290309597,592.9049712540087,54.91733052109733,479.0552609279687,248.32574933347624,482.2143520005464,198.12517846260107,168.94804645292052,231.22480063750618,432.8044512234121,37.53539899738103,507.00901997601585,478.29382756275515,206.7714578846038,437.48041515584424,540.1081298731815,145.50066226656588,536.4835475055414,186.3922178037781,640.3268387641837,651.2148748758112,344.19806253678826,339.026010284889,523.0212851978717,355.6229555837558,606.3227763676573,408.1027756843453,437.09552805776644,646.029530689756,334.08364965547963,180.80217933409594,387.539280030073,216.35582326522098,560.8057354074658,60.686686106672866,633.1122159169676,483.2536046802109,251.02902362517466,540.2586589258773,442.4063089690701,320.9717469106864,628.6964420229431,666.6137884009279,451.99147688924415
42449961,195.81828606237247,119.01351661953285,221.82470750302687,201.07392014536026,136.97686389027967,0.0,269.8576399784725,587.8282046617827,71.7481501616034,310.22023810870206,146.41078545866094,444.33812270524265,403.32066800654206,300.42249712421454,61.019011579593766,336.51990684979813,170.68597108968984,178.64773105249674,122.98419003385087,362.8513778015891,423.9361785978471,111.45067336947648,587.295675703341,108.46401098747786,500.6391000374461,355.765679659065,538.0715753145731,212.2865443830693,183.1957006221797,245.80341143675352,395.3546925330194,146.00081290749824,468.65431363522833,445.89858941697173,270.2567541896559,518.9165281850923,561.6919689826589,252.9405925921546,483.4663249802389,252.98471607074478,621.2493607756381,598.1976523505086,365.7819016462656,360.6098493943664,574.535230416182,309.5461668427289,627.9066154771348,429.6866147938227,458.6793671672438,598.3350593494981,426.4405122982631,288.2421096596847,475.5997917499529,323.79575359080974,612.1062433942764,140.43189928206485,651.9845826459264,557.7428007969982,358.46895395076336,561.8424980353547,516.8955050858573,288.2140718795942,655.8392856089811,618.91931706067,434.68392478587526
42435644,88.56981457436434,158.99960242703222,49.21841368399229,96.7426526981829,145.7669734893367,254.4755811346724,0.0,474.53552254299234,323.1588072404683,229.36686368495046,181.29693323803068,242.41809534945267,182.46043722115465,127.43579081337535,221.0399542117553,73.44160738796874,113.9883812250863,186.8339375492781,245.28388407876957,190.49625840111108,342.3867293432674,173.31196551359446,501.19612824469556,200.68430401043403,394.39536938009974,121.85335445640645,368.7940515407478,139.5417393819664,118.13550482877656,171.9552653232319,373.53491590913785,125.00707985713764,447.7394846617415,419.02429224848083,147.5019225703295,324.06011469604556,451.5298835237341,32.08036180676723,489.18149791307206,98.76477725522363,526.936134740913,549.9878431660425,284.928527222514,279.75647497061476,409.60098473807307,296.35342026948155,505.2183102728396,347.2525482577584,375.94653403032993,554.3206876804429,220.66334919568095,67.3818788742973,274.1189795702743,102.93552280542234,447.3854349476671,130.66411776922948,504.95175011311596,369.8333042204123,137.608723165376,448.77788716266974,328.9860085092714,261.70221159641216,500.53597621909154,574.9049453916149,392.72194157496983
42453952,484.3606567734411,491.4254315875613,409.6380644328725,458.99352074029633,508.0178415314502,568.4675242156673,427.0866279383955,0.0,640.2156743772706,298.0207435284817,601.5091448082742,210.81621937993324,293.61991497173284,331.20930629006966,583.2908222538688,419.08357188120135,541.0750091634818,613.9205654876737,607.5347521208831,268.1461406231214,183.1186189299207,565.9218344345462,66.57662931306011,562.9351720525476,121.20878840286237,356.28070714271246,87.9907183494606,390.63997797956904,446.50304302388605,354.9424231138539,228.67509034986006,545.5532405288312,236.6866565849327,178.10761173538054,362.7992646595562,145.5984327967407,60.27082156479402,426.70086725514807,187.32555276488742,382.00954114884405,113.99849682323506,137.0502052483646,245.32286786041465,253.59748591516615,37.098753966760924,331.50196151235065,79.99443442670875,175.72623036010282,161.54530569173556,119.7011887488075,243.57397331847062,405.4806916890916,184.73755712527858,355.7095742980227,24.27803873249349,557.750745707625,112.48446380977911,90.48136796410301,334.3530061722986,39.941587846480445,134.94823449523165,332.84401517703026,108.06868991575462,140.28544645997934,186.08349911953883
42447020,225.58424092101154,148.92927704632652,251.5906623616659,230.8398750039993,166.74281874891875,71.12655325939397,299.6235948371115,617.7439650885765,0.0,340.13599853549584,119.43562611990876,474.2538831320363,433.0866228651811,330.18845198285356,90.14108677271273,365.0714242415442,200.4519259483289,124.38096794865635,53.34764744379613,392.76713822838286,454.7365563061254,140.57274856259545,644.4045707902799,111.37571501431067,530.5548604642396,385.53163451770405,567.9873357413668,242.202304809863,213.1114610489734,275.71917186354716,460.8658097790493,175.7667677661373,535.06621057607,506.3551861183922,300.1725146164495,548.8322886118859,591.6077294094525,282.70654745079366,549.8782219210805,282.7506709293839,687.6612577164796,664.60954929135,395.6976620730594,390.5256098211602,604.4509908429757,378.18520802134924,657.8223759039284,459.6023752206163,488.5951275940374,664.7469562903398,456.35627272505684,318.00806451832375,505.5155521767466,353.56170844944876,642.02200382107,169.55397447518385,690.3124052869987,587.6585612237918,388.2349088094024,591.7582584621484,546.811265512651,343.7924451480625,685.8966313929742,685.3312140015114,480.0528354448812
42428493,268.84565584320666,208.0925689432817,194.12306350263813,243.47851981006198,292.5028406012157,301.09350897236845,242.71628160542576,277.6079665530807,372.8416591339719,0.0,385.9941438780398,134.11788459654053,109.24956863876307,115.69430535983527,312.32699058664815,310.0079286274517,354.7233977807885,418.2310894718756,375.5443483062004,52.63113969288703,114.60055777062955,350.40683350431175,304.2685722547839,347.42017112231315,190.4188619287439,171.91036080974274,227.85133720587095,107.30711533528942,163.1701803796064,71.60956046957429,144.1680522241874,330.0382395985969,218.37262097679107,189.65742856353043,96.06290322247668,208.69629007639006,251.4717308739568,211.1858663249137,272.7232319884166,165.4428109572851,351.6904397649589,374.74214819008847,55.56166353756349,50.38961128566427,264.31499230747977,70.53042468294143,317.68637736843255,119.46637668512051,148.45912905854163,357.39313169053133,116.220274189561,189.9656907588572,165.3795536412507,140.19457336778828,301.8860052855742,353.18952670788866,350.1764067515029,247.5225626882959,118.83800524206414,251.6222599266526,206.6752669771551,65.46999993373149,345.7606328574784,377.9773894017032,163.3550778900194
